Price,Close,High,Low,Open,Volume
Ticker,2882B.TW,2882B.TW,2882B.TW,2882B.TW,2882B.TW
Date,,,,,
2021-03-18,52.01371765136719,52.01371765136719,51.846204204465266,51.92996092791623,50466
2021-03-19,52.09747314453125,52.09747314453125,51.8461998004085,51.8461998004085,10124
2021-03-22,52.01371765136719,52.01371765136719,51.846204204465266,51.92996092791623,14318
2021-03-23,51.92995834350586,51.92995834350586,51.846201624223234,51.846201624223234,15833
2021-03-24,52.01371765136719,52.01371765136719,51.846204204465266,52.01371765136719,74000
2021-03-25,52.01371765136719,52.01371765136719,51.92996092791623,51.92996092791623,52000
2021-03-26,52.01371765136719,52.01371765136719,51.846204204465266,51.846204204465266,32835
2021-03-29,52.01371765136719,52.01371765136719,51.846204204465266,51.92996092791623,36003
2021-03-30,52.01371765136719,52.01371765136719,51.846204204465266,52.01371765136719,45917
2021-03-31,52.18123245239258,52.18123245239258,51.84620237529464,51.9299590957906,33248
2021-04-01,52.18123245239258,52.18123245239258,51.84620237529464,52.097475731896616,28325
2021-04-07,52.01371765136719,52.01371765136719,51.846204204465266,51.846204204465266,39435
2021-04-08,52.09747314453125,52.09747314453125,51.8461998004085,51.8461998004085,23176
2021-04-09,52.09747314453125,52.09747314453125,52.09747314453125,52.09747314453125,2243
2021-04-12,52.09747314453125,52.09747314453125,51.8461998004085,51.8461998004085,39023
2021-04-13,52.09747314453125,52.09747314453125,51.8461998004085,51.929956516744774,12262
2021-04-14,52.09747314453125,52.09747314453125,51.929956516744774,51.929956516744774,6379
2021-04-15,52.09747314453125,52.09747314453125,51.8461998004085,51.8461998004085,19452
2021-04-16,52.09747314453125,52.09747314453125,51.8461998004085,52.09747314453125,8931
2021-04-19,52.01371765136719,52.01371765136719,52.01371765136719,52.01371765136719,10447
2021-04-20,51.92995834350586,51.92995834350586,51.846201624223234,51.92995834350586,31430
2021-04-21,51.92995834350586,51.92995834350586,51.846201624223234,51.846201624223234,23522
2021-04-22,51.92995834350586,51.92995834350586,51.846201624223234,51.92995834350586,25701
2021-04-23,51.92995834350586,51.92995834350586,51.92995834350586,51.92995834350586,51676
2021-04-26,51.92995834350586,51.92995834350586,51.846201624223234,51.846201624223234,32548
