Price,Close,High,Low,Open,Volume
Ticker,8349A.TWO,8349A.TWO,8349A.TWO,8349A.TWO,8349A.TWO
Date,,,,,
2021-03-18,36.42543029785156,36.507008961334435,36.42543029785156,36.507008961334435,26000
2021-03-19,36.588592529296875,36.629384978532826,36.547803192087876,36.547803192087876,27000
2021-03-22,36.6293830871582,36.670172422261025,36.58859064002859,36.6293830871582,62000
2021-03-23,36.670169830322266,36.710959162542,36.670169830322266,36.670169830322266,15000
2021-03-24,36.670169830322266,36.670169830322266,36.670169830322266,36.670169830322266,9000
2021-03-25,36.792537689208984,36.83333013330253,36.75174835714199,36.75174835714199,6000
2021-03-26,36.95569610595703,36.95569610595703,36.874117446289965,36.914906776123495,10000
2021-03-29,37.689918518066406,37.689918518066406,37.118858533605625,37.118858533605625,14000
2021-03-30,37.608341217041016,37.77150167659109,37.608341217041016,37.77150167659109,4000
2021-03-31,37.608341217041016,37.608341217041016,37.608341217041016,37.608341217041016,13000
2021-04-01,37.608341217041016,37.77150167659109,37.52676254327944,37.608341217041016,18000
2021-04-07,37.608341217041016,37.68992300282952,37.608341217041016,37.608341217041016,4000
2021-04-08,37.608341217041016,37.77150167659109,37.608341217041016,37.77150167659109,33000
2021-04-09,37.608341217041016,37.68992300282952,37.608341217041016,37.608341217041016,15000
2021-04-12,37.608341217041016,37.64913366594873,37.56755188016023,37.608341217041016,27000
2021-04-13,37.608341217041016,37.64913366594873,37.608341217041016,37.64913366594873,9000
2021-04-14,37.689918518066406,37.689918518066406,37.608336741985404,37.608336741985404,8000
2021-04-15,37.64912796020508,37.689917290904226,37.60833551747948,37.689917290904226,20000
2021-04-16,37.64912796020508,37.64912796020508,37.64912796020508,37.64912796020508,5000
2021-04-19,37.89386749267578,38.01623548618197,37.64912839363692,37.64912839363692,22000
2021-04-20,37.730709075927734,37.730709075927734,37.689919742575306,37.730709075927734,21000
2021-04-21,37.97544479370117,37.97544479370117,37.68991637372896,37.68991637372896,11000
2021-04-22,37.85308074951172,37.97544875138417,37.771498969570054,37.97544875138417,14000
2021-04-23,38.097816467285156,38.097816467285156,37.853077373342174,38.097816467285156,4000
2021-04-26,38.097816467285156,38.22018445824343,38.097816467285156,38.17939512792401,12000
2021-04-27,38.13861083984375,38.13861083984375,38.13861083984375,38.13861083984375,7000
2021-04-28,38.097816467285156,38.13860579760458,38.097816467285156,38.13860579760458,7000
2021-04-29,38.097816467285156,38.097816467285156,38.097816467285156,38.097816467285156,2000
2021-05-03,38.016239166259766,38.097820948521054,38.016239166259766,38.097820948521054,9000
2021-05-04,37.812286376953125,38.016236148375796,37.812286376953125,38.016236148375796,14000
2021-05-05,37.93465805053711,37.93465805053711,37.60833716658207,37.893868718049376,20000
2021-05-06,37.97544479370117,37.97544479370117,37.77149503314206,37.77149503314206,3000
2021-05-07,38.016239166259766,38.016239166259766,37.85308182579077,37.85308182579077,4000
2021-05-10,38.17940139770508,38.17940139770508,38.13861206068727,38.13861206068727,2000
2021-05-11,37.812286376953125,38.09781792416079,37.7714970450739,37.93465748461735,15000
2021-05-12,37.36359786987305,37.689918752170826,37.36359786987305,37.689918752170826,65000
2021-05-13,37.118858337402344,37.118858337402344,36.71095879523308,36.95569789812933,40000
2021-05-14,37.52676010131836,37.52676010131836,37.52676010131836,37.52676010131836,8000
2021-05-17,36.710960388183594,37.15964928163383,36.710960388183594,36.874120834536406,41000
2021-05-18,37.52676010131836,37.52676010131836,37.52676010131836,37.52676010131836,1000
2021-05-19,37.24122619628906,37.24122619628906,36.91490534620821,36.955694674461746,10000
2021-05-20,37.200439453125,37.200439453125,36.95570033409656,36.95570033409656,9000
2021-05-21,37.36359786987305,37.36359786987305,37.20043742872416,37.20043742872416,5000
2021-05-24,37.52676010131836,37.52676010131836,37.52676010131836,37.52676010131836,1000
2021-05-25,37.28201675415039,37.28201675415039,37.28201675415039,37.28201675415039,1000
2021-05-26,37.4451789855957,37.4451789855957,37.3635972104478,37.3635972104478,2000
