Price,Close,High,Low,Open,Volume
Ticker,2887E.TW,2887E.TW,2887E.TW,2887E.TW,2887E.TW
Date,,,,,
2021-03-18,41.411006927490234,41.48914141560273,41.33287243937774,41.48914141560273,124614
2021-03-19,41.48914337158203,41.48914337158203,41.25473989619374,41.41100887978593,167564
2021-03-22,41.411006927490234,41.48914141560273,41.33287243937774,41.33287243937774,126632
2021-03-23,41.411006927490234,41.411006927490234,41.33287243937774,41.411006927490234,156093
2021-03-24,41.33287811279297,41.411012611630326,41.25474361395561,41.33287811279297,73958
2021-03-25,41.25473403930664,41.332868520010074,41.25473403930664,41.25473403930664,23516
2021-03-26,41.33287811279297,41.33287811279297,41.25474361395561,41.25474361395561,21357
2021-03-29,41.411006927490234,41.411006927490234,41.25473795126524,41.33287243937774,208703
2021-03-30,41.48914337158203,41.48914337158203,41.25473989619374,41.33287438798984,108798
2021-03-31,41.48914337158203,41.56727786337812,41.33287438798984,41.56727786337812,229979
2021-04-01,41.33287811279297,41.411012611630326,41.33287811279297,41.411012611630326,151241
2021-04-07,41.33287811279297,41.33287811279297,41.25474361395561,41.33287811279297,72992
2021-04-08,41.33287811279297,41.411012611630326,41.25474361395561,41.33287811279297,129816
2021-04-09,41.33287811279297,41.411012611630326,41.25474361395561,41.25474361395561,191238
2021-04-12,41.25473403930664,41.332868520010074,41.25473403930664,41.332868520010074,46834
2021-04-13,41.25473403930664,41.332868520010074,41.17659955860321,41.25473403930664,139916
2021-04-14,41.25473403930664,41.25473403930664,41.17659955860321,41.25473403930664,53927
2021-04-15,41.25473403930664,41.25473403930664,41.17659955860321,41.25473403930664,67911
2021-04-16,41.176605224609375,41.254739716064314,41.176605224609375,41.176605224609375,141357
2021-04-19,41.25473403930664,41.25473403930664,41.17659955860321,41.17659955860321,116458
2021-04-20,41.33287811279297,42.5048895559718,41.176609115118254,41.176609115118254,236132
2021-04-21,41.33287811279297,41.33287811279297,41.176609115118254,41.33287811279297,71538
2021-04-22,41.33287811279297,41.33287811279297,41.25474361395561,41.25474361395561,271562
2021-04-23,41.33287811279297,41.33287811279297,41.25474361395561,41.33287811279297,172408
2021-04-26,41.33287811279297,41.33287811279297,41.25474361395561,41.33287811279297,119704
2021-04-27,41.25473403930664,41.332868520010074,41.17659955860321,41.332868520010074,192372
2021-04-28,41.33287811279297,41.33287811279297,41.176609115118254,41.25474361395561,37381
2021-04-29,41.33287811279297,41.33287811279297,41.25474361395561,41.33287811279297,46806
2021-05-03,41.25473403930664,41.332868520010074,41.17659955860321,41.332868520010074,111152
2021-05-04,41.176605224609375,41.254739716064314,41.176605224609375,41.254739716064314,86115
2021-05-05,41.25473403930664,41.332868520010074,41.17659955860321,41.332868520010074,62878
2021-05-06,41.25473403930664,41.25473403930664,41.25473403930664,41.25473403930664,85977
2021-05-07,41.25473403930664,41.25473403930664,41.25473403930664,41.25473403930664,73508
2021-05-10,41.176605224609375,41.254739716064314,41.176605224609375,41.254739716064314,180538
2021-05-11,41.176605224609375,41.254739716064314,41.176605224609375,41.254739716064314,159179
2021-05-12,41.09846878051758,41.25473775600294,40.94220282472257,41.17660326826026,244386
2021-05-13,41.02033615112305,41.09846761696337,40.942201665592464,41.09846761696337,74002
2021-05-14,41.25473403930664,41.332868520010074,41.17659955860321,41.25473403930664,753063
2021-05-17,40.86407470703125,41.020343706876425,40.70780570718607,40.86407470703125,134149
2021-05-18,41.176605224609375,41.176605224609375,41.020339261389985,41.020339261389985,39698
2021-05-19,41.25473403930664,41.41100300071351,41.17659955860321,41.17659955860321,446478
2021-05-20,41.25473403930664,41.25473403930664,41.17659955860321,41.25473403930664,507687
2021-05-21,41.176605224609375,41.254739716064314,41.176605224609375,41.254739716064314,444811
2021-05-24,41.25473403930664,41.332868520010074,41.17659955860321,41.17659955860321,211253
2021-05-25,41.25473403930664,41.332868520010074,41.25473403930664,41.332868520010074,23746
2021-05-26,41.33287811279297,41.411012611630326,41.25474361395561,41.25474361395561,142962
2021-05-27,41.411006927490234,41.411006927490234,41.33287243937774,41.33287243937774,135778
2021-05-28,41.411006927490234,41.411006927490234,41.33287243937774,41.411006927490234,20537
2021-05-31,41.411006927490234,41.411006927490234,41.33287243937774,41.411006927490234,82073
