Price,Close,High,Low,Open,Volume
Ticker,01010T.TW,01010T.TW,01010T.TW,01010T.TW,01010T.TW
Date,,,,,
2022-03-28,8.822021484375,8.830603413979654,8.813440373188199,8.822021484375,98010
2022-03-29,8.822021484375,8.830603413979654,8.813440373188199,8.830603413979654,71000
2022-03-30,8.822021484375,8.822021484375,8.822021484375,8.822021484375,3000
2022-03-31,8.83060359954834,8.839185529333337,8.822021669763343,8.822021669763343,16000
2022-04-01,8.822021484375,8.822021484375,8.813440373188199,8.822021484375,10000
2022-04-06,8.81343936920166,8.822020479410941,8.796275511947579,8.822020479410941,9000
2022-04-07,8.81343936920166,8.81343936920166,8.779111654693498,8.779111654693498,19000
2022-04-08,8.81343936920166,8.81343936920166,8.796275511947579,8.80485744057462,28000
2022-04-11,8.787693977355957,8.796275906367807,8.770530937750054,8.796275906367807,14000
2022-04-12,8.796276092529297,8.796276092529297,8.787694163335823,8.787694163335823,23000
2022-04-13,8.796276092529297,8.796276092529297,8.761949194173212,8.770531123366688,209000
2022-04-14,8.796276092529297,8.796276092529297,8.796276092529297,8.796276092529297,1000
2022-04-15,8.796276092529297,8.796276092529297,8.779112234142348,8.779112234142348,35000
2022-04-18,8.787693977355957,8.796275906367807,8.753367079726356,8.796275906367807,27000
2022-04-19,8.787693977355957,8.796275906367807,8.787693977355957,8.796275906367807,15000
2022-04-20,8.839184761047363,8.839184761047363,8.753367107492245,8.77911207619166,75000
2022-04-21,8.787693977355957,8.796275906367807,8.779112048344109,8.796275906367807,31000
2022-04-22,8.787693977355957,8.787693977355957,8.736204040120453,8.787693977355957,96000
2022-04-25,8.779111862182617,8.787693791012487,8.72762192603896,8.787693791012487,13000
2022-04-26,8.779111862182617,8.779111862182617,8.710458068379221,8.779111862182617,79000
2022-04-27,8.779111862182617,8.779111862182617,8.710458068379221,8.71903999720909,76000
2022-04-28,8.770530700683594,8.770530700683594,8.74478491434395,8.753366843123832,17000
2022-04-29,8.770530700683594,8.770530700683594,8.761948771903713,8.770530700683594,66000
2022-05-03,8.770530700683594,8.770530700683594,8.710458017642202,8.753366843123832,164048
