Price,Close,Volume
Ticker,5292.TW,5292.TW
Date,,
2021-03-18,53.04366683959961,9840
2021-03-19,53.62337875366211,22048
2021-03-22,54.34801483154297,26260
2021-03-23,56.15961456298828,17946
2021-03-24,57.17411804199219,29422
2021-03-25,57.60889434814453,48113
2021-03-26,57.89875030517578,12696
2021-03-29,58.33354187011719,69652
2021-03-30,58.11614990234375,20754
2021-03-31,59.42049789428711,13612
2021-04-01,60.145137786865234,61519
2021-04-07,61.449493408203125,20510
2021-04-08,61.449493408203125,0
2021-04-09,58.69585418701172,32535
2021-04-12,57.971221923828125,25625
2021-04-13,56.15961456298828,34550
2021-04-14,57.971221923828125,70565
2021-04-15,58.406002044677734,6104
2021-04-16,58.406002044677734,0
2021-04-19,57.971221923828125,6104
2021-04-20,56.30454635620117,19899
2021-04-21,57.46397018432617,4089
2021-04-22,56.15961456298828,13430
2021-04-23,56.15961456298828,0
2021-04-26,56.52193832397461,3784
2021-04-27,56.88426208496094,25638
2021-04-28,56.37700653076172,1770
2021-04-29,56.37700653076172,3662
2021-05-03,53.62337875366211,26126
2021-05-04,52.89873504638672,31986
2021-05-05,52.753807067871094,2869
2021-05-06,50.72481918334961,44011
2021-05-07,50.65235137939453,12208
2021-05-10,46.44943618774414,15871
2021-05-11,46.08711624145508,59944
2021-05-12,44.927696228027344,48101
2021-05-13,45.000152587890625,18312
2021-05-14,43.478416442871094,2441
2021-05-17,43.478416442871094,0
2021-05-18,43.3334846496582,14650
2021-05-19,43.3334846496582,0
2021-05-20,43.478416442871094,2441
2021-05-21,52.10163497924805,37394
2021-05-24,52.10163497924805,0
2021-05-25,52.10163497924805,0
2021-05-26,52.10163497924805,0
2021-05-27,52.10163497924805,0
2021-05-28,52.10163497924805,0
2021-05-31,52.10163497924805,0
2021-06-01,52.10163497924805,0
2021-06-02,52.10163497924805,0
2021-06-03,52.10163497924805,0
2021-06-04,52.10163497924805,0
2021-06-07,52.10163497924805,0
2021-06-08,52.10163497924805,0
2021-06-09,50.65235137939453,1220
2021-06-10,50.50742721557617,10987
