Price,Close,Volume
Ticker,BANC-PF,BANC-PF
Date,,
2023-12-01,17.990650177001953,8735
2023-12-04,17.93212890625,86153
2023-12-05,17.764930725097656,84282
2023-12-06,17.923768997192383,41980
2023-12-07,17.90705108642578,37652
2023-12-08,17.90696907043457,59363
2023-12-11,17.873611450195312,85632
2023-12-12,17.764930725097656,44802
2023-12-13,17.957210540771484,124359
2023-12-14,19.0189266204834,141002
2023-12-15,19.487085342407227,120813
2023-12-18,19.595766067504883,62305
2023-12-19,19.90508270263672,108536
2023-12-20,20.29800033569336,198270
2023-12-21,20.147520065307617,79479
2023-12-22,20.256200790405273,61866
2023-12-26,20.272920608520508,102268
2023-12-27,20.306360244750977,118911
2023-12-28,20.231122970581055,167845
2023-12-29,19.41184425354004,441878
2024-01-02,19.14432716369629,116371
2024-01-03,19.0189266204834,33077
2024-01-04,19.0189266204834,46923
2024-01-05,19.0690860748291,66266
2024-01-08,19.119245529174805,33311
2024-01-09,19.0690860748291,35705
2024-01-10,18.943689346313477,54511
2024-01-11,18.918607711791992,20246
2024-01-12,19.0189266204834,28367
2024-01-16,18.893526077270508,40026
2024-01-17,18.868446350097656,14812
2024-01-18,18.809925079345703,23531
2024-01-19,18.85172462463379,16247
2024-01-22,19.194480895996094,32329
2024-01-23,19.236284255981445,41163
2024-01-24,19.257184982299805,46487
2024-01-25,19.219566345214844,85567
2024-01-26,19.22792625427246,147861
2024-01-29,19.177766799926758,112736
2024-01-30,19.22792625427246,152733
2024-01-31,18.809925079345703,98003
2024-02-01,19.002206802368164,112959
2024-02-02,19.01056671142578,25952
2024-02-05,18.83500862121582,37548
2024-02-06,18.575849533081055,48895
2024-02-07,18.65944480895996,62477
2024-02-08,18.759765625,25141
2024-02-09,19.186128616333008,29727
2024-02-12,19.194480895996094,105440
2024-02-13,19.077613830566406,49454
2024-02-14,19.370044708251953,57288
2024-02-15,19.0690860748291,335611
2024-02-16,18.697107315063477,148127
2024-02-20,18.620235443115234,108586
2024-02-21,18.43232536315918,130311
2024-02-22,18.509199142456055,192358
2024-02-23,18.645858764648438,174556
2024-02-26,18.466493606567383,112477
2024-02-27,18.32982635498047,195005
2024-02-28,18.278581619262695,132111
2024-02-29,18.654401779174805,809090
2024-03-01,19.04730224609375,112616
2024-03-04,18.961891174316406,75054
2024-03-05,19.081472396850586,76836
2024-03-06,18.936267852783203,93988
2024-03-07,19.013139724731445,87411
2024-03-08,18.98751449584961,89874
2024-03-11,18.902099609375,86343
2024-03-12,18.961891174316406,655890
2024-03-13,19.124174118041992,55330
2024-03-14,19.25229835510254,46987
