Price,Close,Volume
Ticker,G,G
Date,,
2021-03-22,40.49419403076172,622900
2021-03-23,40.166194915771484,661400
2021-03-24,40.65351486206055,1019600
2021-03-25,40.70973205566406,882400
2021-03-26,41.83430480957031,700500
2021-03-29,41.47819519042969,1055600
2021-03-30,41.26264953613281,653900
2021-03-31,40.12871170043945,1630700
2021-04-01,40.484825134277344,1030500
2021-04-05,41.225162506103516,886900
2021-04-06,41.49693298339844,1042300
2021-04-07,41.23454284667969,929100
2021-04-08,41.45944595336914,2236500
2021-04-09,41.646881103515625,475500
2021-04-12,41.83430480957031,621100
2021-04-13,41.60002136230469,654900
2021-04-14,41.6187629699707,487600
2021-04-15,41.75934982299805,683800
2021-04-16,41.918663024902344,2035100
2021-04-19,41.721858978271484,493800
2021-04-20,41.90928649902344,875400
2021-04-21,41.96550369262695,665600
2021-04-22,42.0311164855957,549600
2021-04-23,42.265403747558594,500600
2021-04-26,42.077980041503906,425000
2021-04-27,42.199806213378906,787400
2021-04-28,44.67387008666992,12478100
2021-04-29,45.34862518310547,5663700
2021-04-30,44.54267120361328,30165700
2021-05-03,44.6551399230957,2117000
2021-05-04,44.13032913208008,1756000
2021-05-05,44.20529556274414,1469100
2021-05-06,44.12095260620117,2604400
2021-05-07,44.167816162109375,1732400
2021-05-10,43.933528900146484,1933600
2021-05-11,42.49968338012695,1958400
2021-05-12,40.80345153808594,1336000
2021-05-13,41.71247863769531,1291200
2021-05-14,41.84368133544922,873700
2021-05-17,41.55316925048828,836100
2021-05-18,41.01900100708008,994700
2021-05-19,40.906532287597656,1222500
2021-05-20,41.47819519042969,1067100
2021-05-21,41.34699249267578,2082400
2021-05-24,41.609397888183594,681600
2021-05-25,41.89053726196289,1400400
2021-05-26,42.17168045043945,1076300
2021-05-27,42.37786102294922,1161300
2021-05-28,42.86518859863281,1237400
2021-06-01,42.968257904052734,2123000
2021-06-02,43.30563735961914,1254800
2021-06-03,42.8932991027832,717000
2021-06-04,43.22129440307617,811000
2021-06-07,42.87455368041992,593400
2021-06-08,42.958885192871094,692300
2021-06-09,42.724605560302734,992200
2021-06-10,42.544246673583984,1192600
2021-06-11,43.11725997924805,771600
2021-06-14,43.00453567504883,1054400
2021-06-15,42.544246673583984,688600
2021-06-16,42.431522369384766,1021200
2021-06-17,42.224857330322266,999200
2021-06-18,41.773963928222656,1785800
2021-06-21,42.60060119628906,870000
2021-06-22,42.78848648071289,509700
2021-06-23,42.30001449584961,1205800
2021-06-24,42.49728012084961,611400
2021-06-25,43.04210662841797,2189700
2021-06-28,42.6193962097168,469500
2021-06-29,42.675758361816406,1015300
2021-06-30,42.675758361816406,745800
2021-07-01,42.95757293701172,594500
2021-07-02,43.27695083618164,377900
2021-07-06,43.71846389770508,1424600
2021-07-07,44.150577545166016,948000
2021-07-08,44.150577545166016,1216400
2021-07-09,44.667232513427734,728100
2021-07-12,44.385414123535156,582500
2021-07-13,44.8363151550293,937500
2021-07-14,44.8739013671875,1654000
2021-07-15,44.695411682128906,891300
2021-07-16,45.033592224121094,605800
2021-07-19,44.019073486328125,1171800
2021-07-20,45.240238189697266,1075400
2021-07-21,45.775691986083984,1010600
2021-07-22,45.74750900268555,552400
2021-07-23,46.60234069824219,486500
2021-07-26,46.50838851928711,451000
2021-07-27,46.2547721862793,812800
2021-07-28,46.132652282714844,830300
2021-07-29,46.79022216796875,670100
2021-07-30,46.79022216796875,866500
2021-08-02,46.48023223876953,993500
2021-08-03,46.592952728271484,667800
2021-08-04,46.414466857910156,715900
2021-08-05,46.92173385620117,683000
2021-08-06,47.485355377197266,800200
2021-08-09,47.38201904296875,617800
2021-08-10,47.96443557739258,877800
2021-08-11,48.152313232421875,955700
2021-08-12,48.62199401855469,425700
2021-08-13,48.93199920654297,425600
2021-08-16,49.23258590698242,318100
2021-08-17,48.97895812988281,745300
2021-08-18,48.23685073852539,422900
2021-08-19,48.18048858642578,648800
2021-08-20,48.73472595214844,487200
2021-08-23,48.79106903076172,478000
2021-08-24,48.73472595214844,852500
2021-08-25,48.57502365112305,713500
2021-08-26,48.095951080322266,740700
2021-08-27,48.80986785888672,1604800
2021-08-30,48.913211822509766,641000
2021-08-31,48.73472595214844,875400
2021-09-01,48.584415435791016,918300
2021-09-02,49.495609283447266,750400
2021-09-03,49.10106658935547,509800
2021-09-07,48.11472702026367,769100
2021-09-08,48.62199401855469,498100
2021-09-09,48.0459098815918,631900
2021-09-10,47.03866958618164,772900
2021-09-13,46.690372467041016,842400
2021-09-14,46.97277069091797,622200
2021-09-15,47.452857971191406,929500
2021-09-16,47.03866958618164,626400
2021-09-17,46.24794006347656,1984400
2021-09-20,45.62665939331055,509700
2021-09-21,45.231292724609375,666000
