Price,Close,Volume
Ticker,TPIF,TPIF
Date,,
2021-03-23,24.201570510864258,4600
2021-03-24,24.122560501098633,4600
2021-03-25,24.289350509643555,9600
2021-03-26,24.5263614654541,3800
2021-03-29,24.497394561767578,6100
2021-03-30,24.44120979309082,12300
2021-03-31,24.416627883911133,7000
2021-04-01,24.77214813232422,3300
2021-04-05,25.07939338684082,4300
2021-04-06,24.80199432373047,9700
2021-04-07,24.80199432373047,7100
2021-04-08,25.003904342651367,8500
2021-04-09,25.076129913330078,4500
2021-04-12,25.018869400024414,5100
2021-04-13,25.151023864746094,8900
2021-04-14,25.1422061920166,6400
2021-04-15,25.358911514282227,8200
2021-04-16,25.521894454956055,4400
2021-04-19,25.476970672607422,4100
2021-04-20,25.163349151611328,6000
2021-04-21,25.309581756591797,4800
2021-04-22,25.258485794067383,2000
2021-04-23,25.56505012512207,25300
2021-04-26,25.521007537841797,77000
2021-04-27,25.50339126586914,14000
2021-04-28,25.449661254882812,9300
2021-04-29,25.327199935913086,6000
2021-04-30,25.096393585205078,4000
2021-05-03,25.397682189941406,5600
2021-05-04,25.05764389038086,4000
2021-05-05,25.380943298339844,6000
2021-05-06,25.565942764282227,5300
2021-05-07,25.873394012451172,13100
2021-05-10,25.810728073120117,4500
2021-05-11,25.443593978881836,12100
2021-05-12,25.00762176513672,6900
2021-05-13,25.200902938842773,6900
2021-05-14,25.571563720703125,1700
2021-05-17,25.452423095703125,21100
2021-05-18,25.62893295288086,13100
2021-05-19,25.417123794555664,87000
2021-05-20,25.736600875854492,3200
2021-05-21,25.769248962402344,10500
2021-05-24,25.902523040771484,5500
2021-05-25,25.876041412353516,9100
2021-05-26,25.894573211669922,6000
2021-05-27,25.97576332092285,5000
2021-05-28,26.07902717590332,93300
2021-06-01,26.131973266601562,68600
2021-06-02,26.176101684570312,86400
2021-06-03,25.992528915405273,77200
2021-06-04,26.20699119567871,2500
2021-06-07,26.343788146972656,20400
2021-06-08,26.297893524169922,13400
2021-06-09,26.229049682617188,11700
2021-06-10,26.21133041381836,7900
2021-06-11,26.26715660095215,4400
2021-06-14,26.31058120727539,8900
2021-06-15,26.308807373046875,7900
2021-06-16,26.231712341308594,9900
2021-06-17,25.945491790771484,9300
2021-06-18,25.6087703704834,5800
2021-06-21,25.848018646240234,5700
2021-06-22,25.97562599182129,7500
2021-06-23,25.82143783569336,4700
2021-06-24,26.056264877319336,75000
2021-06-25,26.112091064453125,5300
2021-06-28,25.97650718688965,6100
2021-06-29,25.93840789794922,6600
2021-06-30,25.759416580200195,11000
2021-07-01,25.82232666015625,5800
2021-07-02,25.953475952148438,8400
2021-07-06,25.848018646240234,9000
2021-07-07,26.02170181274414,8200
2021-07-08,25.63535499572754,4300
2021-07-09,26.03460693359375,27900
2021-07-12,26.16413688659668,11100
2021-07-13,26.022180557250977,2400
2021-07-14,26.141958236694336,5100
2021-07-15,25.924591064453125,5900
2021-07-16,25.800382614135742,8200
2021-07-19,25.365636825561523,6400
