Price,Close,Volume
Ticker,JHLN,JHLN
Date,,
2025-08-20,24.382953643798828,3005000
2025-08-21,24.382953643798828,100
2025-08-22,24.363487243652344,1400
2025-08-25,24.33428955078125,2700
2025-08-26,24.34402084350586,2700
2025-08-27,24.339155197143555,2935700
2025-08-28,24.3537540435791,2800
2025-08-29,24.324554443359375,17700
2025-09-02,24.324554443359375,100
2025-09-03,24.329421997070312,180000
2025-09-04,24.34402084350586,87700
2025-09-05,24.37322425842285,16400
2025-09-08,24.37322425842285,51900
2025-09-09,24.382953643798828,1600
2025-09-10,24.402423858642578,20000
2025-09-11,24.402423858642578,18000
2025-09-12,24.387821197509766,25500
2025-09-15,24.41215705871582,17200
2025-09-16,24.429677963256836,4000
2025-09-17,24.42578125,9000
2025-09-18,24.41215705871582,2700
2025-09-19,24.417022705078125,2700
2025-09-22,24.451091766357422,3300
2025-09-23,24.436492919921875,100
2025-09-24,24.436492919921875,1500
2025-09-25,24.446226119995117,4100
2025-09-26,24.44915771484375,3200
2025-09-29,24.431562423706055,3700
2025-09-30,24.43938446044922,29400
2025-10-01,24.458934783935547,7900
2025-10-02,24.444271087646484,51800
2025-10-03,24.429607391357422,10500
2025-10-06,24.458934783935547,4600
2025-10-07,24.41005516052246,2900
2025-10-08,24.38170623779297,23400
2025-10-09,24.331846237182617,22100
2025-10-10,24.35140037536621,6800
2025-10-13,24.312299728393555,400
2025-10-14,24.307411193847656,100
2025-10-15,24.292747497558594,3000
2025-10-16,24.380727767944336,7000
2025-10-17,24.35628890991211,1300
2025-10-20,24.41396713256836,5900
2025-10-21,24.3953914642334,3200
2025-10-22,24.41494369506836,4000
2025-10-23,24.360197067260742,5400
2025-10-24,24.48826026916504,18900
2025-10-27,24.3924560546875,4900
2025-10-28,24.429607391357422,1300
2025-10-29,24.4453182220459,4100
2025-10-30,24.440406799316406,900
2025-10-31,24.450225830078125,900
2025-11-03,24.479686737060547,5100
2025-11-04,24.4453182220459,9400
2025-11-05,24.50914192199707,4400
2025-11-06,24.481651306152344,1700
2025-11-07,24.479686737060547,8900
2025-11-10,24.499324798583984,7700
2025-11-11,24.494415283203125,300
2025-11-12,24.56315040588379,4000
2025-11-13,24.56805992126465,5500
2025-11-14,24.514053344726562,8900
2025-11-17,24.52387237548828,1900
2025-11-18,24.479686737060547,2900
2025-11-19,24.50128746032715,2900
2025-11-20,24.504234313964844,3400
2025-11-21,24.504234313964844,200
2025-11-24,24.494373321533203,3300
2025-11-25,24.528886795043945,2100
2025-11-26,24.572275161743164,9400
2025-11-28,24.588050842285156,51400
2025-12-01,24.581148147583008,5700
2025-12-02,24.51409339904785,12300
2025-12-03,24.591995239257812,6200
2025-12-04,24.553537368774414,2500
2025-12-05,24.62749481201172,4700
2025-12-08,24.597911834716797,1600
2025-12-09,24.563398361206055,17200
2025-12-10,24.597911834716797,2900
2025-12-11,24.597911834716797,600
2025-12-12,24.647218704223633,6200
2025-12-15,24.647218704223633,1100
2025-12-16,24.624536514282227,5500
2025-12-17,24.644258499145508,5200
2025-12-18,24.603830337524414,6300
2025-12-19,24.647218704223633,100
2025-12-22,24.68665885925293,1100
2025-12-23,24.65411949157715,1400
2025-12-24,24.72117042541504,34100
2025-12-26,24.66200828552246,2500
2025-12-29,24.710607528686523,44600
2025-12-30,24.75027847290039,52500
2025-12-31,24.75027847290039,100
2026-01-02,24.675891876220703,23100
2026-01-05,24.745317459106445,5600
2026-01-06,24.730440139770508,100
2026-01-07,24.695728302001953,16800
2026-01-08,24.705646514892578,51400
2026-01-09,24.695728302001953,3800
2026-01-12,24.701679229736328,5100
2026-01-13,24.715564727783203,100
2026-01-14,24.710607528686523,1800
2026-01-15,24.720521926879883,100
2026-01-16,24.697711944580078,6000
2026-01-20,24.70267105102539,9900
2026-01-21,24.685810089111328,18300
2026-01-22,24.730440139770508,100
2026-01-23,24.680850982666016,3900
2026-01-26,24.65109634399414,2900
2026-01-27,24.720521926879883,100
2026-01-28,24.62285804748535,3500
2026-01-29,24.690624237060547,24800
2026-01-30,24.60093116760254,300
2026-02-02,24.705575942993164,100
2026-02-03,24.660728454589844,100
2026-02-04,24.60392189025879,9400
2026-02-05,24.62086296081543,100
2026-02-06,24.630830764770508,200
2026-02-09,24.62584686279297,100
2026-02-10,24.6507625579834,2700
2026-02-11,24.6507625579834,3400
2026-02-12,24.66571044921875,3700
2026-02-13,24.635812759399414,700
2026-02-17,24.57801055908203,2400
2026-02-18,24.654748916625977,2100
2026-02-19,24.69561004638672,2800
2026-02-20,24.648767471313477,1300
2026-02-23,24.675676345825195,12100
2026-02-24,24.58100128173828,700
2026-02-25,24.636999130249023,6300
2026-02-26,24.655000686645508,5400
2026-02-27,24.6299991607666,26100
2026-03-02,24.540000915527344,2100
2026-03-03,24.4950008392334,600
2026-03-04,24.540000915527344,2700
2026-03-05,24.608999252319336,10215900
2026-03-06,24.559999465942383,1000
2026-03-09,24.441999435424805,7600
2026-03-10,24.459999084472656,1500
2026-03-11,24.481000900268555,4400
2026-03-12,24.46500015258789,8157900
2026-03-13,24.454999923706055,100
2026-03-16,24.459999084472656,100
2026-03-17,24.441999435424805,8100
2026-03-18,24.440000534057617,5400
2026-03-19,24.440000534057617,300
2026-03-20,24.572999954223633,10200
2026-03-23,24.280000686645508,1081
